x  y  conc vel  dir
  4.5000      202.50      0.0000      1.8602     -59.881    
  4.5000      205.50      0.0000      1.8421     -59.875    
  4.5000      208.50      0.0000      1.8233     -59.869    
  4.5000      211.50      0.0000      1.8037     -59.863    
  4.5000      214.50      0.0000      1.7861     -59.719    
  4.5000      217.50      0.0000      1.7654     -59.708    
  4.5000      220.50      0.0000      1.7523     -59.851    
  4.5000      223.50      0.0000      1.7417     -59.848    
  4.5000      226.50      0.0000      1.7202     -59.843    
  4.5000      229.50      0.0000      1.6984     -59.840    
  4.5000      232.50      0.0000      1.6764     -59.837    
  4.5000      235.50      0.0000      1.6571     -59.670    
  4.5000      238.50      0.0000      1.6351     -59.665    
  4.5000      241.50      0.0000      1.6131     -59.662    
  4.5000      244.50      0.0000      1.5994     -59.830    
  4.5000      247.50      0.0000      1.5885     -59.830    
  4.5000      250.50      0.0000      1.5668     -59.830    
  4.5000      253.50      0.0000      1.5454     -59.830    
  4.5000      256.50      0.0000      1.5243     -59.830    
  4.5000      259.50      0.0000      1.5062     -59.659    
  4.5000      262.50      0.0000      1.4857     -59.660    
  4.5000      265.50      0.0000      1.4731     -59.830    
  4.5000      268.50      0.0000      1.4631     -59.832    
  4.5000      271.50      0.0000      1.4435     -59.834    
  4.5000      274.50      0.0000      1.4243     -59.835    
  4.5000      277.50      0.0000      1.4055     -59.837    
  4.5000      280.50      0.0000      1.3895     -59.673    
  4.5000      283.50      0.0000      1.3715     -59.677    
  4.5000      286.50      0.0000      1.3540     -59.680    
  4.5000      289.50      0.0000      1.3431     -59.841    
  4.5000      292.50      0.0000      1.3347     -59.844    
  4.5000      295.50      0.0000      1.3180     -59.846    
  4.5000      298.50      0.0000      1.3018     -59.848    
  4.5000      301.50      0.0000      1.2880     -59.696    
  4.5000      304.50      0.0000      1.2725     -59.701    
  4.5000      307.50      0.0000      1.2575     -59.705    
  4.5000      310.50      0.0000      1.2482     -59.853    
  4.5000      313.50      0.0000      1.2410     -59.857    
  4.5000      316.50      0.0000      1.2268     -59.859    
  4.5000      319.50      0.0000      1.2129     -59.861    
  4.5000      322.50      0.0000      1.1995     -59.864    
  4.5000      325.50      0.0000      1.1882     -59.729    
  4.5000      328.50      0.0000      1.1754     -60.063    
  4.5000      331.50      0.0000      1.1631     -60.392    
  4.5000      334.50      0.0000      1.1568     -61.004    
  4.5000      337.50      0.0000      1.1522     -61.482    
  4.5000      340.50      0.0000      1.1409     -61.796    
  4.5000      343.50      0.0000      1.1300     -62.109    
  4.5000      346.50      0.0000      1.1206     -62.316    
  4.5000      349.50      0.0000      1.1104     -62.635    
  4.5000      352.50      0.0000      1.1007     -62.960    
  4.5000      355.50      0.0000      1.0951     -63.379    
  4.5000      358.50      0.0000      1.0907     -63.699    
  4.5000      361.50      0.0000      1.0821     -64.025    
  4.5000      364.50      0.0000      1.0740     -64.354    
  4.5000      367.50      0.0000      1.0664     -64.686    
  4.5000      370.50      0.0000      1.0601     -64.937    
  4.5000      373.50      0.0000      1.0535     -65.279    
  4.5000      376.50      0.0000      1.0475     -65.628    
  4.5000      379.50      0.0000      1.0443     -66.034    
  4.5000      382.50      0.0000      1.0420     -66.365    
  4.5000      385.50      0.0000      1.0372     -66.716    
  4.5000      388.50      0.0000      1.0330     -67.071    
  4.5000      391.50      0.0000      1.0297     -67.362    
  4.5000      394.50      0.0000      1.0265     -67.726    
  4.5000      397.50      0.0000      1.0238     -68.091    
  4.5000      400.50      0.0000      1.0227     -68.483    
  4.5000      403.50      0.0000      1.0224     -68.815    
  4.5000      406.50      0.0000      1.0208     -69.179    
  4.5000      409.50      0.0000      1.0198     -69.544    
  4.5000      412.50      0.0000      1.0193     -69.907    
  4.5000      415.50      0.0000      1.0195     -70.224    
  4.5000      418.50      0.0000      1.0199     -70.588    
  4.5000      421.50      0.0000      1.0208     -70.951    
  4.5000      424.50      0.0000      1.0219     -71.305    
  4.5000      427.50      0.0000      1.0234     -71.619    
  4.5000      430.50      0.0000      1.0252     -71.966    
  4.5000      433.50      0.0000      1.0273     -72.309    
  4.5000      436.50      0.0000      1.0300     -72.616    
  4.5000      439.50      0.0000      1.0328     -72.950    
  4.5000      442.50      0.0000      1.0359     -73.274    
  4.5000      445.50      0.0000      1.0384     -73.577    
  4.5000      448.50      0.0000      1.0410     -73.850    
  4.5000      451.50      0.0000      1.0448     -74.152    
  4.5000      454.50      0.0000      1.0488     -74.441    
  4.5000      457.50      0.0000      1.0530     -74.724    
  4.5000      460.50      0.0000      1.0574     -74.986    
  4.5000      463.50      0.0000      1.0620     -75.251    
  4.5000      466.50      0.0000      1.0652     -75.479    
  4.5000      469.50      0.0000      1.0684     -75.703    
  4.5000      472.50      0.0000      1.0733     -75.930    
  4.5000      475.50      0.0000      1.0782     -76.146    
  4.5000      478.50      0.0000      1.0832     -76.342    
  4.5000      481.50      0.0000      1.0881     -76.544    
  4.5000      484.50      0.0000      1.0931     -76.708    
  4.5000      487.50      0.0000      1.0980     -76.853    
  4.5000      490.50      0.0000      1.1014     -76.952    
  4.5000      493.50      0.0000      1.1045     -77.084    
  4.5000      496.50      0.0000      1.1092     -77.157    
  4.5000      499.50      0.0000      1.1137     -77.204    
  4.5000      502.50      0.0000      1.1180     -77.216    
  4.5000      505.50      0.0000      1.1218     -77.289    
  4.5000      508.50      0.0000      1.1256     -77.251    
  4.5000      511.50      0.0000      1.1286     -77.178    
  4.5000      514.50      0.0000      1.1308     -77.195    
  4.5000      517.50      0.0000      1.1343     -77.088    
  4.5000      520.50      0.0000      1.1374     -76.954    
  4.5000      523.50      0.0000      1.1405     -76.800    
  4.5000      526.50      0.0000      1.1425     -76.760    
  4.5000      529.50      0.0000      1.1449     -76.549    
  4.5000      532.50      0.0000      1.1468     -76.282    
  4.5000      535.50      0.0000      1.1491     -75.934    
  4.5000      538.50      0.0000      1.1497     -75.750    
  4.5000      541.50      0.0000      1.1504     -75.150    
  4.5000      544.50      0.0000      1.1499     -74.270    
  4.5000      547.50      0.0000      1.1487     -73.024    
  4.5000      550.50      0.0000      1.1420     -72.092    
  4.5000      553.50      0.0000      1.1394     -70.136    
  4.5000      556.50      0.0000      1.1470     -67.981    
  4.5000      559.50      0.0000      1.1478     -66.743    
  4.5000      562.50      0.0000      1.1521     -64.224    
  4.5000      565.50      0.0000      1.1579     -61.825    
  4.5000      568.50      0.0000      1.1688     -59.998    
  4.5000      571.50      0.0000      1.1688     -59.998    
  4.5000      574.50      0.0000      1.1688     -59.998    
  4.5000      577.50      0.0000      1.1688     -59.998    
  4.5000      580.50      0.0000      1.1688     -59.998    
  4.5000      583.50      0.0000      1.1688     -59.998    
  4.5000      586.50      0.0000      1.1688     -59.999    
  4.5000      589.50      0.0000      1.1688     -59.999    
  4.5000      592.50      0.0000      1.1688     -59.999    
  4.5000      595.50      0.0000      1.1688     -59.999    
  4.5000      598.50      0.0000      1.1688     -59.999    
  4.5000      601.50      0.0000      1.1688     -59.999    
  4.5000      604.50      0.0000      1.1688     -59.999    
  4.5000      607.50      0.0000      1.1688     -59.999    
  4.5000      610.50      0.0000      1.1688     -59.999    
  4.5000      613.50      0.0000      1.1688     -59.999    
  4.5000      616.50      0.0000      1.1688     -60.000    
  4.5000      619.50      0.0000      1.1688     -60.000    
  4.5000      622.50      0.0000      1.1688     -60.000    
  4.5000      625.50      0.0000      1.1688     -60.000    
  4.5000      628.50      0.0000      1.1688     -60.000    
  4.5000      631.50      0.0000      1.1688     -60.000    
  4.5000      634.50      0.0000      1.1688     -60.000    
  4.5000      637.50      0.0000      1.1688     -60.000    
  4.5000      640.50      0.0000      1.1688     -60.000    
  4.5000      643.50      0.0000      1.1688     -60.000    
  4.5000      646.50      0.0000      1.1688     -60.000    
  4.5000      649.50      0.0000      1.1688     -60.000    
  4.5000      652.50      0.0000      1.1688     -60.000    
  4.5000      655.50      0.0000      1.1688     -60.000    
  4.5000      658.50      0.0000      1.1688     -60.000    
  4.5000      661.50      0.0000      1.1688     -60.000    
  4.5000      664.50      0.0000      1.1688     -60.000    
  4.5000      667.50      0.0000      1.1688     -60.001    
  4.5000      670.50      0.0000      1.1688     -60.001    
  4.5000      673.50      0.0000      1.1688     -60.001    
  4.5000      676.50      0.0000      1.1688     -60.001    
  4.5000      679.50      0.0000      1.1688     -60.001    
  4.5000      682.50      0.0000      1.1688     -60.001    
  4.5000      685.50      0.0000      1.1688     -60.001    
  4.5000      688.50      0.0000      1.1688     -60.001    
  4.5000      691.50      0.0000      1.1688     -60.001    
  4.5000      694.50      0.0000      1.1688     -60.001    
  4.5000      697.50      0.0000      1.1688     -60.001    
  4.5000      700.50      0.0000      1.1688     -60.001    
  4.5000      703.50      0.0000      1.1688     -60.001    
  4.5000      706.50      0.0000      1.1688     -60.001    
  4.5000      709.50      0.0000      1.1688     -60.001    
